exit_status,runid,read_id,filename,barcode,accuracy,identity,model,name,start,end,coverage,URL,categories,seq_id,seq_len,taxon,taxon_id,cluster_id
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f7a5b810-6935-40d6-932a-afcd2b4fd99a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,96.43,100,protein homolog model,armA,691,774,10.724,https://card.mcmaster.ca/ontology/37238,aminoglycoside resistance gene. antibiotic target modifying enzyme,222,774,Pseudomonas aeruginosa,287,585
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2263e7c7-df60-4098-839d-149835ca4d0e,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,90.77,95.61,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,0783e9cd-e273-4c11-9201-f5a69750f698,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,80.31,84.22,protein homolog model,patA,0,1379,99.928,https://card.mcmaster.ca/ontology/36033,efflux pump conferring antibiotic resistance,1029,1380,Escherichia coli str. K-12 substr. MG1655,511145,199
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6d469fbb-a787-4cb8-89f1-3786e5c3bd28,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,92.61,95.53,protein variant model,Escherichia coli EF-Tu mutants conferring resistance to kirromycin,20,1185,98.312,https://card.mcmaster.ca/ontology/39952,elfamycin resistance gene. antibiotic resistant gene variant or mutant,2203,1185,Escherichia coli,562,242
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5c6b5477-a703-4a02-8902-00c47ed8df2c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,94.92,98.09,protein homolog model,SHV-108,0,861,100,https://card.mcmaster.ca/ontology/37537,beta-lactam resistance gene. antibiotic inactivation enzyme,1861,861,Klebsiella pneumoniae,573,439
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,96006236-012d-4fa0-ab62-efc92c8a12fa,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,90.47,96.31,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,ee5967e7-8ae3-4650-912b-a4cf76891bb7,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,94.31,98.32,protein homolog model,OXA-48,0,796,99.625,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2f246b35-4937-4303-a998-f2ba50238531,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,71.69,79.45,protein homolog model,arnA,8,1881,94.168,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,0e737632-0b6e-4e27-96f8-a2e473c09bc9,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,75.1,78.49,protein homolog model,arnA,12,491,24.082,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b6db9eb2-b0da-48a5-bfbd-424ef2b189fc,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,75.84,81.87,protein homolog model,mdtB,0,3124,100,https://card.mcmaster.ca/ontology/37173,efflux pump conferring antibiotic resistance,1863,3124,Escherichia coli str. K-12 substr. MG1655,511145,33
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f1873ded-2f8c-4c7f-802c-11073b8b9bc2,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,84.78,87.31,protein homolog model,H-NS,9,415,97.831,https://card.mcmaster.ca/ontology/37020,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,1445,415,Escherichia coli O157:H7 str. Sakai,386585,824
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6a64d222-2ea5-48a1-82dd-9834fc578916,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,93.15,97.84,protein homolog model,QnrB1,156,298,60.084,https://card.mcmaster.ca/ontology/39148,fluoroquinolone resistance gene. antibiotic target protection protein,466,681,Klebsiella pneumoniae,573,660
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,67172737-fb09-4e27-9133-e2431eaa1950,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,89.26,96.14,protein homolog model,FosA5,10,420,97.619,https://card.mcmaster.ca/ontology/39793,antibiotic inactivation enzyme. fosfomycin resistance gene,1283,420,Escherichia coli,562,818
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,b0e02f90-b4e6-4465-b1d6-82658658ca63,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,79.67,84.84,protein variant model,Escherichia coli mutant UhpT conferring resistance to fosfomycin,0,1375,98.779,https://card.mcmaster.ca/ontology/40592,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2183,1392,Escherichia coli str. K-12 substr. MC4100,1403831,196
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,a83f025d-f185-4af9-8c34-a48159262b38,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,93.18,96.82,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e892c00a-1164-4bd3-8d00-4710f295fbff,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,96.85,99.31,protein homolog model,CTX-M-15,0,877,100,https://card.mcmaster.ca/ontology/38278,beta-lactam resistance gene. antibiotic inactivation enzyme,338,877,Escherichia coli,562,461
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,1800fb2a-26f9-4a48-9b5f-f0091992769c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,80.27,81.95,protein homolog model,baeR,42,713,92.68,https://card.mcmaster.ca/ontology/37208,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,1738,724,Escherichia coli str. K-12 substr. W3110,316407,634
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2d5d90e7-5841-48d1-8b2c-7cc640f286e1,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,93.75,97.91,protein homolog model,APH(6)-Id,0,838,100,https://card.mcmaster.ca/ontology/39060,aminoglycoside resistance gene. antibiotic inactivation enzyme,1707,838,Pseudomonas aeruginosa,287,509
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,86ea8416-4bdd-4cc3-82dd-97474d2b4ad3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,80.15,85.49,protein variant model,Shigella flexneri parC conferring resistance to fluoroquinolones,0,2257,99.911,https://card.mcmaster.ca/ontology/40666,fluoroquinolone resistance gene. antibiotic resistant gene variant or mutant,2253,2259,Shigella flexneri 2a str. 301,198214,73
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5f658928-7c4e-4d6e-82d8-633d5b225b5a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,78.43,81.63,protein homolog model,mfd,10,3447,99.71,https://card.mcmaster.ca/ontology/40538,fluoroquinolone resistance gene. antibiotic target protection protein,1528,3447,Escherichia coli str. K-12 substr. MG1655,511145,9
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,bd26569c-b868-4bd4-a8f3-fd2c3bba492c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,90.76,96.41,protein homolog model,acrA,46,1043,90.72,https://card.mcmaster.ca/ontology/36346,efflux pump conferring antibiotic resistance,395,1194,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,264
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,3e66a761-e502-4dbb-b5d1-4ac8b0f6c90c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,92.14,97.36,protein homolog model,TEM-4,0,1061,100,https://card.mcmaster.ca/ontology/37256,beta-lactam resistance gene. antibiotic inactivation enzyme,1172,1061,Klebsiella pneumoniae,573,339
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,529597e2-cf4f-4c38-9e75-eadba017414b,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,81.44,92.29,protein homolog model,OXA-48,4,777,96.746,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,3a91f16c-41ae-40b8-bc60-c6bfe9cbb259,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,79.23,84.63,protein homolog model,aminocoumarin resistant alaS,982,2631,62.676,https://card.mcmaster.ca/ontology/40521,aminocoumarin resistance gene,1919,2631,Escherichia coli str. K-12 substr. MG1655,511145,55
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,dbdaf8c6-a0a1-45f7-9abd-c2cfa9b6f89c,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,96.18,98.49,protein homolog model,APH(3'')-Ib,0,805,100,https://card.mcmaster.ca/ontology/39039,aminoglycoside resistance gene. antibiotic inactivation enzyme,1274,805,Pseudomonas aeruginosa,287,552
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,3b3a691c-b1fa-4eb5-b106-29de5c8bb650,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,80.55,82.54,protein homolog model,cpxA,46,1353,95.055,https://card.mcmaster.ca/ontology/37210,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,737,1375,Escherichia coli O157:H7 str. Sakai,386585,201
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f2166f67-8c2b-490d-9c30-77c53f99f9f4,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,93.28,97.84,protein homolog model,msrE,0,1477,100,https://card.mcmaster.ca/ontology/39685,efflux pump conferring antibiotic resistance,1157,1477,Escherichia coli,562,162
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,49b9d093-3e88-408c-9f7f-8b5ce963c706,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,78.2,92.04,protein variant model,Klebsiella mutant PhoP conferring antibiotic resistance to colistin,36,666,93.75,https://card.mcmaster.ca/ontology/40195,gene altering cell wall charge conferring antibiotic resistance. gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. polymyxin resistance gene. efflux pump conferring antibiotic resistance,2180,672,Klebsiella pneumoniae,573,665
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,8e5f1d49-97f1-4f86-b4ad-0f411e085dcf,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,78.57,83.5,protein homolog model,aminocoumarin resistant alaS,964,2631,63.36,https://card.mcmaster.ca/ontology/40521,aminocoumarin resistance gene,1919,2631,Escherichia coli str. K-12 substr. MG1655,511145,55
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,a32b61d6-8652-4846-9230-e7bb08b22608,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,89.93,93.31,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,1776,4030,55.931,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5340d513-afe2-4b01-9c6c-434e0f02cd68,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,93.36,97.3,protein homolog model,CTX-M-15,0,877,100,https://card.mcmaster.ca/ontology/38278,beta-lactam resistance gene. antibiotic inactivation enzyme,338,877,Escherichia coli,562,461
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,a4138be0-c414-4c8d-ab00-15e4da058ec3,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,91.27,95.28,protein variant model,Klebsiella pneumoniae acrR mutant resulting in high level antibiotic resistance,0,648,99.387,https://card.mcmaster.ca/ontology/39957,gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. efflux pump conferring antibiotic resistance,2234,652,Klebsiella pneumoniae subsp. pneumoniae MGH 78578,272620,687
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f4cb9a72-4d05-4e56-bf12-87ca89e901fb,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,96.15,96.15,protein homolog model,CRP,556,634,12.303,https://card.mcmaster.ca/ontology/36657,gene modulating antibiotic efflux. efflux pump conferring antibiotic resistance,732,634,Escherichia coli str. K-12 substr. W3110,316407,704
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,13ca0915-b9be-47b0-8f6a-7617bfb59d7b,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,91.56,95.15,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,fb1e1c9b-34ad-454a-bdcc-e6b6a86eab40,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,76.77,82.21,protein homolog model,mdtC,2,1207,80.608,https://card.mcmaster.ca/ontology/37174,efflux pump conferring antibiotic resistance,1596,3079,Escherichia coli str. K-12 substr. MG1655,511145,41
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,61e4cc85-bf96-4fcc-9a01-8bc7ea4cc2e2,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,85.93,93.23,protein knockout model,Klebsiella OmpK36 conferring resistance to beta-lactam,0,1102,99.819,https://card.mcmaster.ca/ontology/40739,gene conferring resistance via absence. gene modulating permeability to antibiotic,2169,1104,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,324
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,45d3a7c0-a12d-4163-a42e-4126c4710627,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,84.1,89.87,protein variant model,Escherichia coli rpoB mutants conferring resistance to rifampicin,173,494,72.897,https://card.mcmaster.ca/ontology/39872,antibiotic resistant gene variant or mutant. rifampin resistance gene,2261,4030,Escherichia coli O157:H7 str. Sakai,386585,2
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,6c77c17f-6662-43bf-950c-7382bad3e9ae,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,76.93,80.98,protein homolog model,emrD,301,1157,71.872,https://card.mcmaster.ca/ontology/36448,efflux pump conferring antibiotic resistance,1969,1191,Escherichia coli B185,550676,270
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,9ee33e74-4b0f-4cb5-98e7-5fed79358df2,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,90.55,95.77,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,79396951-919c-4b8b-b0c4-fa6df911f1d1,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_2.fastq,barcode02,90.75,96.96,protein homolog model,FosA5,144,420,65.714,https://card.mcmaster.ca/ontology/39793,antibiotic inactivation enzyme. fosfomycin resistance gene,1283,420,Escherichia coli,562,818
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2c8134e7-8a23-4d6f-a803-641f005147b9,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,96.65,99.49,protein homolog model,OXA-48,0,799,100,https://card.mcmaster.ca/ontology/38182,beta-lactam resistance gene. antibiotic inactivation enzyme,842,799,Klebsiella pneumoniae,573,564
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,5f0e085e-da16-426d-aa96-6e493e4fd176,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,77.29,82.32,protein homolog model,aminocoumarin resistant alaS,13,2128,80.388,https://card.mcmaster.ca/ontology/40521,aminocoumarin resistance gene,1919,2631,Escherichia coli str. K-12 substr. MG1655,511145,55
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,d35c7f9b-1d97-4e41-a064-5c5cae06841f,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,88.09,94.09,protein homolog model,vgaC,0,231,100,https://card.mcmaster.ca/ontology/39265,efflux pump conferring antibiotic resistance,2151,231,Enterobacter cloacae,550,852
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,c645f5e7-d9ce-40a2-90c4-945eb94a4a14,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,95.09,97.34,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,342,35.588,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,f964c3fb-5458-4ca7-9a7e-239762b98a4e,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,81.67,84.4,protein variant model,Escherichia coli mutant UhpT conferring resistance to fosfomycin,0,1368,98.276,https://card.mcmaster.ca/ontology/40592,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2183,1392,Escherichia coli str. K-12 substr. MC4100,1403831,196
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,80e064b1-dc49-42cf-90a0-f1946d233252,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,78.03,81.07,protein homolog model,msbA,0,1749,100,https://card.mcmaster.ca/ontology/40720,efflux pump conferring antibiotic resistance,293,1749,Escherichia coli str. K-12 substr. MG1655,511145,116
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,daab7302-388b-464d-b9c6-b6d59ed7a8e2,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,72.91,79.88,protein homolog model,arnA,8,1881,94.168,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,86b946a6-1e5a-46d1-9b17-c7e459a2e365,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,77.36,84.49,protein variant model,Escherichia coli mutant UhpT conferring resistance to fosfomycin,0,1366,98.132,https://card.mcmaster.ca/ontology/40592,fosfomycin resistance gene. antibiotic resistant gene variant or mutant,2183,1392,Escherichia coli str. K-12 substr. MC4100,1403831,196
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,087be274-c40b-4e80-bfdd-03a373099030,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,88.2,95.04,protein variant model,Klebsiella mutant PhoP conferring antibiotic resistance to colistin,0,672,100,https://card.mcmaster.ca/ontology/40195,gene altering cell wall charge conferring antibiotic resistance. gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. polymyxin resistance gene. efflux pump conferring antibiotic resistance,2180,672,Klebsiella pneumoniae,573,665
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,8e1d2fe1-91dd-473a-8621-fe1b7311dca5,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.79,95.26,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,784,1544,49.223,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,90c79d9b-6dfa-4b60-b5ce-6cc38340bb53,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,77.32,81.89,protein homolog model,mdtC,1445,3051,52.16,https://card.mcmaster.ca/ontology/37174,efflux pump conferring antibiotic resistance,1596,3079,Escherichia coli str. K-12 substr. MG1655,511145,41
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,e9711fdc-dece-45a2-b339-cb8cfe0f1c78,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,92.69,97.09,protein variant model,Klebsiella mutant PhoP conferring antibiotic resistance to colistin,0,672,100,https://card.mcmaster.ca/ontology/40195,gene altering cell wall charge conferring antibiotic resistance. gene modulating antibiotic efflux. antibiotic resistant gene variant or mutant. polymyxin resistance gene. efflux pump conferring antibiotic resistance,2180,672,Klebsiella pneumoniae,573,665
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,66283667-6479-4d9b-a750-eb63e7902683,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,92.27,96.71,protein homolog model,FosA5,10,420,97.619,https://card.mcmaster.ca/ontology/39793,antibiotic inactivation enzyme. fosfomycin resistance gene,1283,420,Escherichia coli,562,818
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,09659db2-8717-4ed1-ad2f-a49d4c6d5d95,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,92.6,96.51,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,19b43467-7c4b-48fe-8538-5ecd177526f2,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.38,96.01,rRNA mutation model,Escherichia coli 16S rRNA mutation in the rrsH gene conferring resistance to spectinomycin,0,1540,99.87,https://card.mcmaster.ca/ontology/39956,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2324,1542,Escherichia coli K-12,83333,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,529c858c-7afb-48ba-b728-27c2526b690d,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.77,95.62,protein knockout model,Klebsiella OmpK36 conferring resistance to beta-lactam,2,1104,99.819,https://card.mcmaster.ca/ontology/40739,gene conferring resistance via absence. gene modulating permeability to antibiotic,2169,1104,Klebsiella pneumoniae subsp. pneumoniae HS11286,1125630,324
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,aa2e8201-8dab-41fe-9917-6906a2918a96,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,91.67,95.65,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,702,1055,75.536,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,4a2663e6-b2b8-4ffe-b46c-8123c7d91f2a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,73.05,79.58,protein homolog model,arnA,8,1881,94.168,https://card.mcmaster.ca/ontology/39419,gene altering cell wall charge conferring antibiotic resistance. polymyxin resistance gene,415,1989,Pseudomonas aeruginosa PAO1,208964,93
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2ced1d54-6692-4a04-bd33-2c816e0ca176,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,90.38,95.55,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,64572e08-0583-4208-8f28-ef1f71e88efd,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,71.16,78.09,protein homolog model,mdtL,586,1106,44.18,https://card.mcmaster.ca/ontology/37614,efflux pump conferring antibiotic resistance,1752,1177,Escherichia coli str. K-12 substr. MG1655,511145,279
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,2f11d822-61ca-4ba5-b67d-516b8ceef74a,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,92.75,95.89,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,0,1544,100,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,8933749b-0050-470c-b945-6c873223ebba,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,74.77,79.76,protein homolog model,mexB,2214,3070,27.244,https://card.mcmaster.ca/ontology/36517,efflux pump conferring antibiotic resistance,835,3142,Pseudomonas aeruginosa,287,28
Workflow successful,ed864aac0a447547cee3d3e398b618bc1d650318,336291f1-7672-4ab6-9d90-1eadf088c340,FAL00387_ed864aac0a447547cee3d3e398b618bc1d650318_6.fastq,barcode02,87.23,98.4,rRNA mutation model,Salmonella enterica serovar Typhimurium 16S rRNA mutation in the rrsD gene conferring resistance to spectinomycin,792,932,54.545,https://card.mcmaster.ca/ontology/40114,aminoglycoside resistance gene. antibiotic resistant gene variant or mutant,2340,1544,Salmonella enterica subsp. salamae,59202,141
